Id,Name,StageName,Amount,CloseDate,IsClosed,Owner.Name,Owner.IsActive,Account.Name
006gK00000MmBA5QAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Won,7048,2026-06-11,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBAPQA3,Michael Young Residence - 6.6kW Rooftop Solar,Closed Won,12530,2026-04-19,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBAjQAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Won,12432,2026-05-27,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBB3QAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Won,12334,2026-04-04,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBBNQA3,Michael Young Residence - 6.6kW Rooftop Solar,Closed Won,12236,2026-05-12,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBBhQAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,12138,2026-06-19,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBC1QAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,12040,2026-04-27,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBCLQA3,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11943,2026-06-04,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBCfQAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11845,2026-04-12,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBCzQAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11747,2026-05-20,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBDJQA3,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11649,2026-06-27,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBDdQAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11551,2026-05-05,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBDxQAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11453,2026-06-12,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBEHQA3,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11355,2026-04-20,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBEbQAN,Michael Young Residence - 6.6kW Rooftop Solar,Closed Lost,11257,2026-05-28,true,Jack Nguyen,true,Michael Young Residence
006gK00000MmBUQQA3,Michael Young Residence - 6.6kW Rooftop Solar,Needs Analysis,13312,2026-11-04,false,Jack Nguyen,true,Michael Young Residence
006gK00000MlfzaQAB,Nathan Ryan Residence - 6.6kW Rooftop Solar,Id. Decision Makers,12672,2026-08-08,false,Jack Nguyen,true,Nathan Ryan Residence
006gK00000Mlg0EQAR,Noah Brown Residence - 6.6kW Rooftop Solar,Needs Analysis,11776,2026-10-17,false,Jack Nguyen,true,Noah Brown Residence
006gK00000MmBUoQAN,Noah Brown Residence - 6.6kW Rooftop Solar,Prospecting,14336,2026-11-16,false,Jack Nguyen,true,Noah Brown Residence
006gK00000MmBAfQAN,Oliver Murphy Residence - 6.6kW Rooftop Solar,Closed Won,11672,2026-04-13,true,Jack Nguyen,true,Oliver Murphy Residence
006gK00000MlfzSQAR,Oliver Murphy Residence - 6.6kW Rooftop Solar,Needs Analysis,9728,2026-09-23,false,Jack Nguyen,true,Oliver Murphy Residence
006gK00000MmBBZQA3,Oliver Murphy Residence - 6.6kW Rooftop Solar,Closed Lost,14182,2026-06-22,true,Jack Nguyen,true,Oliver Murphy Residence
006gK00000MmB4dQAF,Oliver Murphy Residence - 6.6kW Rooftop Solar,Closed Lost,15481,2026-01-17,true,Jack Nguyen,true,Oliver Murphy Residence
006gK00000MmBUMQA3,Oliver Murphy Residence - 6.6kW Rooftop Solar,Prospecting,15744,2026-09-13,false,Jack Nguyen,true,Oliver Murphy Residence
006gK00000MmB3jQAF,Oliver Murphy Residence - 6.6kW Rooftop Solar,Closed Won,12741,2026-01-31,true,Jack Nguyen,true,Oliver Murphy Residence
006gK00000MmBDFQA3,Olivia Campbell Residence - 6.6kW Rooftop Solar,Closed Lost,10668,2026-05-14,true,Jack Nguyen,true,Olivia Campbell Residence
006gK00000MmBBtQAN,Olivia Campbell Residence - 6.6kW Rooftop Solar,Closed Lost,14056,2026-04-30,true,Jack Nguyen,true,Olivia Campbell Residence
006gK00000MmB6JQAV,Olivia Campbell Residence - 6.6kW Rooftop Solar,Closed Lost,11645,2026-03-22,true,Jack Nguyen,true,Olivia Campbell Residence
006gK00000MmB4xQAF,Olivia Campbell Residence - 6.6kW Rooftop Solar,Closed Lost,15344,2026-02-26,true,Jack Nguyen,true,Olivia Campbell Residence
006gK00000MmB5rQAF,Olivia Campbell Residence - 6.6kW Rooftop Solar,Closed Lost,10275,2026-02-12,true,Jack Nguyen,true,Olivia Campbell Residence
006gK00000MmBCnQAN,Olivia Campbell Residence - 6.6kW Rooftop Solar,Closed Lost,9412,2026-04-09,true,Jack Nguyen,true,Olivia Campbell Residence
006gK00000MlfzeQAB,Robert Chen Residence - 6.6kW Rooftop Solar,Id. Decision Makers,10240,2026-09-29,false,Jack Nguyen,true,Robert Chen Residence
006gK00000MmBEXQA3,Robert Chen Residence - 6.6kW Rooftop Solar,Closed Lost,10166,2026-04-14,true,Jack Nguyen,true,Robert Chen Residence
006gK00000MmBUYQA3,Robert Chen Residence - 6.6kW Rooftop Solar,Id. Decision Makers,16256,2026-09-19,false,Jack Nguyen,true,Robert Chen Residence
006gK00000MmB7JQAV,Robert Chen Residence - 6.6kW Rooftop Solar,Closed Won,10918,2026-04-08,true,Jack Nguyen,true,Robert Chen Residence
006gK00000MmB1zQAF,Robert Chen Residence - 6.6kW Rooftop Solar,Closed Won,11919,2026-01-13,true,Jack Nguyen,true,Robert Chen Residence
006gK00000MmBE5QAN,Robert Chen Residence - 6.6kW Rooftop Solar,Closed Lost,16064,2026-06-09,true,Jack Nguyen,true,Robert Chen Residence
006gK00000MmB9NQAV,Robert Chen Residence - 6.6kW Rooftop Solar,Closed Won,12174,2026-05-13,true,Jack Nguyen,true,Robert Chen Residence
006gK00000MmB2RQAV,Robert Chen Residence - 6.6kW Rooftop Solar,Closed Won,13289,2026-02-20,true,Jack Nguyen,true,Robert Chen Residence
006gK00000MmBEPQA3,Ruby Harris Residence - 6.6kW Rooftop Solar,Closed Lost,15938,2026-04-17,true,Jack Nguyen,true,Ruby Harris Residence
006gK00000MmBDVQA3,Ruby Harris Residence - 6.6kW Rooftop Solar,Closed Lost,13428,2026-05-08,true,Jack Nguyen,true,Ruby Harris Residence
006gK00000MmB6jQAF,Ruby Harris Residence - 6.6kW Rooftop Solar,Closed Won,15436,2026-06-06,true,Jack Nguyen,true,Ruby Harris Residence
006gK00000MmB6ZQAV,Ruby Harris Residence - 6.6kW Rooftop Solar,Closed Lost,14659,2026-03-18,true,Jack Nguyen,true,Ruby Harris Residence
006gK00000MmB1PQAV,Ruby Harris Residence - 6.6kW Rooftop Solar,Closed Won,16851,2026-03-08,true,Jack Nguyen,true,Ruby Harris Residence
006gK00000MmB2JQAV,Ruby Harris Residence - 6.6kW Rooftop Solar,Closed Won,11782,2026-02-22,true,Jack Nguyen,true,Ruby Harris Residence
006gK00000MmB7dQAF,Ruby Harris Residence - 6.6kW Rooftop Solar,Closed Won,10793,2026-05-16,true,Jack Nguyen,true,Ruby Harris Residence
006gK00000MmB1bQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,15207,2026-01-19,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB4pQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,13837,2026-02-28,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBAnQAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13052,2026-04-10,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBEfQAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,11546,2026-04-11,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB9VQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13554,2026-05-10,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB3XQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,14385,2026-03-20,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB5nQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,13426,2026-03-30,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB9pQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13428,2026-06-17,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBUwQAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Qualification,9472,2026-10-01,false,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBCjQAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,12299,2026-05-26,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBDhQAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,11922,2026-06-18,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBDNQA3,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,12048,2026-05-11,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBA9QAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13303,2026-04-25,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB2ZQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,14796,2026-02-18,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB67QAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,13289,2026-02-08,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBCPQA3,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,12424,2026-04-18,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB4VQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,13974,2026-01-19,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBC5QAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,12550,2026-06-10,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBD3QAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,12174,2026-04-03,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB2tQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,14659,2026-03-30,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB1vQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,15070,2026-02-28,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB3DQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,14522,2026-02-08,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB6RQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,13152,2026-03-20,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB59QAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,13700,2026-01-09,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBE1QAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,11797,2026-04-26,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBATQA3,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13178,2026-06-02,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB7FQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13805,2026-05-25,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBBlQAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,12676,2026-05-03,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB4BQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,14111,2026-03-10,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBBRQA3,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,12801,2026-06-25,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB2FQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,14933,2026-01-09,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB3rQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,14248,2026-01-29,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB7ZQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13680,2026-04-02,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000Mlg02QAB,Ryan Singh Residence - 6.6kW Rooftop Solar,Id. Decision Makers,11264,2026-10-11,false,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB6vQAF,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,13930,2026-04-17,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBB7QAN,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Won,12926,2026-05-18,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmBELQA3,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,11672,2026-06-03,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB5TQAV,Ryan Singh Residence - 6.6kW Rooftop Solar,Closed Lost,13563,2026-02-18,true,Jack Nguyen,true,Ryan Singh Residence
006gK00000MmB9xQAF,Samuel Fitzgerald Residence - 6.6kW Rooftop Solar,Closed Won,14809,2026-06-14,true,Jack Nguyen,true,Samuel Fitzgerald Residence
006gK00000MmBV8QAN,Samuel Fitzgerald Residence - 6.6kW Rooftop Solar,Qualification,9984,2026-10-07,false,Jack Nguyen,true,Samuel Fitzgerald Residence
006gK00000MmB7RQAV,Samuel Fitzgerald Residence - 6.6kW Rooftop Solar,Closed Won,12299,2026-04-05,true,Jack Nguyen,true,Samuel Fitzgerald Residence
006gK00000MmB31QAF,Samuel Fitzgerald Residence - 6.6kW Rooftop Solar,Closed Won,16166,2026-03-28,true,Jack Nguyen,true,Samuel Fitzgerald Residence
006gK00000Mlg0YQAR,Samuel Fitzgerald Residence - 6.6kW Rooftop Solar,Id. Decision Makers,15232,2026-09-07,false,Jack Nguyen,true,Samuel Fitzgerald Residence
006gK00000MlfzGQAR,Samuel Fitzgerald Residence - 6.6kW Rooftop Solar,Qualification,9216,2026-09-17,false,Jack Nguyen,true,Samuel Fitzgerald Residence
006gK00000MmB27QAF,Samuel Fitzgerald Residence - 6.6kW Rooftop Solar,Closed Won,13426,2026-01-11,true,Jack Nguyen,true,Samuel Fitzgerald Residence
006gK00000MmB6nQAF,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,12550,2026-04-20,true,Jack Nguyen,true,Thomas Hughes Residence
006gK00000MlfzWQAR,Thomas Hughes Residence - 6.6kW Rooftop Solar,Qualification,15104,2026-11-14,false,Jack Nguyen,true,Thomas Hughes Residence
006gK00000MmB1TQAV,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Won,13700,2026-01-21,true,Jack Nguyen,true,Thomas Hughes Residence
006gK00000MmBD7QAN,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Lost,9287,2026-05-17,true,Jack Nguyen,true,Thomas Hughes Residence
006gK00000MmBDZQA3,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Lost,10542,2026-06-21,true,Jack Nguyen,true,Thomas Hughes Residence
006gK00000MmB6BQAV,Thomas Hughes Residence - 6.6kW Rooftop Solar,Closed Lost,10138,2026-03-24,true,Jack Nguyen,true,Thomas Hughes Residence
006gK00000Mlg0UQAR,Thomas Hughes Residence - 6.6kW Rooftop Solar,Id. Decision Makers,9856,2026-07-17,false,Jack Nguyen,true,Thomas Hughes Residence
006gK00000MmBV4QAN,William Kowalski Residence - 6.6kW Rooftop Solar,Id. Decision Makers,12416,2026-08-16,false,Jack Nguyen,true,William Kowalski Residence
006gK00000MlfzCQAR,William Kowalski Residence - 6.6kW Rooftop Solar,Id. Decision Makers,11648,2026-07-27,false,Jack Nguyen,true,William Kowalski Residence
006gK00000Mlg0AQAR,William Kowalski Residence - 6.6kW Rooftop Solar,Qualification,14208,2026-08-26,false,Jack Nguyen,true,William Kowalski Residence
006gK00000MmBUtQAN,Amelia Martin Residence - 13.2kW Rooftop Solar,Id. Decision Makers,9344,2026-08-23,false,Mia Kelly,true,Amelia Martin
006gK00000MlfzzQAB,Amelia Martin Residence - 13.2kW Rooftop Solar,Id. Decision Makers,11136,2026-09-02,false,Mia Kelly,true,Amelia Martin
006gK00000MmB3wQAF,Andrew Anderson Residence - 13.2kW Rooftop Solar,Closed Won,16166,2026-03-25,true,Mia Kelly,true,Andrew Anderson Residence
006gK00000MmB5IQAV,Andrew Anderson Residence - 13.2kW Rooftop Solar,Closed Lost,12467,2026-01-18,true,Mia Kelly,true,Andrew Anderson Residence
006gK00000MmBAsQAN,Andrew Anderson Residence - 13.2kW Rooftop Solar,Closed Won,14809,2026-06-04,true,Mia Kelly,true,Andrew Anderson Residence
006gK00000MmBCEQA3,Andrew Anderson Residence - 13.2kW Rooftop Solar,Closed Lost,11420,2026-06-18,true,Mia Kelly,true,Andrew Anderson Residence
006gK00000MlfzDQAR,Ava Mancini Residence - 13.2kW Rooftop Solar,Needs Analysis,9088,2026-08-09,false,Mia Kelly,true,Ava Mancini
006gK00000MmB3IQAV,Ava Mancini Residence - 13.2kW Rooftop Solar,Closed Won,16440,2026-01-04,true,Mia Kelly,true,Ava Mancini
006gK00000MmB7iQAF,Ava Mancini Residence - 13.2kW Rooftop Solar,Closed Won,12550,2026-04-10,true,Mia Kelly,true,Ava Mancini
006gK00000Mlg0BQAR,Ava Mancini Residence - 13.2kW Rooftop Solar,Prospecting,11648,2026-09-08,false,Mia Kelly,true,Ava Mancini
006gK00000MmB2OQAV,Ava Mancini Residence - 13.2kW Rooftop Solar,Closed Won,13700,2026-01-18,true,Mia Kelly,true,Ava Mancini
006gK00000MmBEUQA3,Ava Mancini Residence - 13.2kW Rooftop Solar,Closed Lost,10542,2026-06-11,true,Mia Kelly,true,Ava Mancini
006gK00000MmBAEQA3,Ava Mancini Residence - 13.2kW Rooftop Solar,Closed Won,15060,2026-06-19,true,Mia Kelly,true,Ava Mancini
006gK00000MmBV5QAN,Ava Mancini Residence - 13.2kW Rooftop Solar,Needs Analysis,9856,2026-08-29,false,Mia Kelly,true,Ava Mancini
006gK00000MmB70QAF,Benjamin Walker Residence - 13.2kW Rooftop Solar,Closed Won,15688,2026-06-11,true,Mia Kelly,true,Benjamin Walker Residence
006gK00000MmB1gQAF,Benjamin Walker Residence - 13.2kW Rooftop Solar,Closed Won,17125,2026-03-15,true,Mia Kelly,true,Benjamin Walker Residence
006gK00000MmBDmQAN,Benjamin Walker Residence - 13.2kW Rooftop Solar,Closed Lost,13680,2026-05-13,true,Mia Kelly,true,Benjamin Walker Residence
006gK00000MmB5wQAF,Benjamin Walker Residence - 13.2kW Rooftop Solar,Closed Lost,12193,2026-01-08,true,Mia Kelly,true,Benjamin Walker Residence
006gK00000MmBCsQAN,Benjamin Walker Residence - 13.2kW Rooftop Solar,Closed Lost,11170,2026-06-03,true,Mia Kelly,true,Benjamin Walker Residence
006gK00000MlfzfQAB,Charlotte King Residence - 13.2kW Rooftop Solar,Needs Analysis,15488,2026-10-12,false,Mia Kelly,true,Charlotte King Residence
006gK00000MmBE6QAN,Charlotte King Residence - 13.2kW Rooftop Solar,Closed Lost,13554,2026-06-20,true,Mia Kelly,true,Charlotte King Residence
006gK00000MmB20QAF,Charlotte King Residence - 13.2kW Rooftop Solar,Closed Won,16988,2026-01-24,true,Mia Kelly,true,Charlotte King Residence
006gK00000MmB7KQAV,Charlotte King Residence - 13.2kW Rooftop Solar,Closed Won,15562,2026-04-19,true,Mia Kelly,true,Charlotte King Residence
006gK00000MmBUZQA3,Charlotte King Residence - 13.2kW Rooftop Solar,Qualification,13696,2026-10-02,false,Mia Kelly,true,Charlotte King Residence
006gK00000MmBUNQA3,Chloe Robinson Residence - 13.2kW Rooftop Solar,Qualification,13184,2026-09-26,false,Mia Kelly,true,Chloe Robinson
006gK00000MlfzTQAR,Chloe Robinson Residence - 13.2kW Rooftop Solar,Id. Decision Makers,14976,2026-10-06,false,Mia Kelly,true,Chloe Robinson
006gK00000MmB4eQAF,Daniel Clark Residence - 13.2kW Rooftop Solar,Closed Lost,12741,2026-01-28,true,Mia Kelly,true,Daniel Clark Residence
006gK00000MmBBaQAN,Daniel Clark Residence - 13.2kW Rooftop Solar,Closed Lost,11672,2026-04-03,true,Mia Kelly,true,Daniel Clark Residence
006gK00000MmB4GQAV,David Doyle Residence - 13.2kW Rooftop Solar,Closed Won,16029,2026-02-03,true,Mia Kelly,true,David Doyle Residence
006gK00000MmB3MQAV,David Doyle Residence - 13.2kW Rooftop Solar,Closed Won,13289,2026-02-17,true,Mia Kelly,true,David Doyle Residence
006gK00000MmBAIQA3,David Doyle Residence - 13.2kW Rooftop Solar,Closed Won,12174,2026-05-03,true,Mia Kelly,true,David Doyle Residence
006gK00000MmBBCQA3,David Doyle Residence - 13.2kW Rooftop Solar,Closed Won,14684,2026-04-12,true,Mia Kelly,true,David Doyle Residence
006gK00000Mlg0RQAR,Ella Ahmed Residence - 13.2kW Rooftop Solar,Id. Decision Makers,9728,2026-11-05,false,Mia Kelly,true,Ella Ahmed Residence
006gK00000MmBDqQAN,Ella Ahmed Residence - 13.2kW Rooftop Solar,Closed Lost,10793,2026-06-26,true,Mia Kelly,true,Ella Ahmed Residence
006gK00000MmBCUQA3,Ella Ahmed Residence - 13.2kW Rooftop Solar,Closed Lost,14182,2026-06-12,true,Mia Kelly,true,Ella Ahmed Residence
006gK00000MmB5YQAV,Ella Ahmed Residence - 13.2kW Rooftop Solar,Closed Lost,15481,2026-01-14,true,Mia Kelly,true,Ella Ahmed Residence
006gK00000MmBUlQAN,Emma Jones Residence - 13.2kW Rooftop Solar,Needs Analysis,14208,2026-10-08,false,Mia Kelly,true,Emma Jones Residence
006gK00000MmB74QAF,Ethan Lee Residence - 13.2kW Rooftop Solar,Closed Won,12801,2026-04-25,true,Mia Kelly,true,Ethan Lee Residence
006gK00000MmB2eQAF,Ethan Lee Residence - 13.2kW Rooftop Solar,Closed Won,16714,2026-01-14,true,Mia Kelly,true,Ethan Lee Residence
006gK00000MmB9aQAF,Ethan Lee Residence - 13.2kW Rooftop Solar,Closed Won,15311,2026-04-04,true,Mia Kelly,true,Ethan Lee Residence
006gK00000MmBEkQAN,Ethan Lee Residence - 13.2kW Rooftop Solar,Closed Lost,13303,2026-06-05,true,Mia Kelly,true,Ethan Lee Residence
006gK00000MmB1kQAF,Ethan Lee Residence - 13.2kW Rooftop Solar,Closed Won,13974,2026-01-28,true,Mia Kelly,true,Ethan Lee Residence
006gK00000Mlg0NQAR,Grace Whitfield Residence - 13.2kW Rooftop Solar,Id. Decision Makers,12160,2026-09-14,false,Mia Kelly,true,Grace Whitfield Residence
006gK00000MmBB0QAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7048,2026-06-01,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB5gQAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,16988,2026-01-12,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB4iQAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,17399,2026-03-13,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB60QAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,16851,2026-02-21,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB5MQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,17125,2026-03-03,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB52QAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,17262,2026-01-22,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB6KQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,16714,2026-01-02,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB4OQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,17536,2026-02-01,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB6oQAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7831,2026-05-01,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB44QAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,9864,2026-03-23,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB78QAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7733,2026-06-08,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB3kQAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10001,2026-02-11,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB7SQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7635,2026-04-16,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB9OQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7538,2026-05-24,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB3QQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10138,2026-01-02,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB9iQAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7440,2026-04-01,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBA2QAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7342,2026-05-09,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB36QAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10275,2026-02-21,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBEYQA3,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,11551,2026-04-25,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBAMQA3,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7244,2026-06-16,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB2mQAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10412,2026-01-12,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBAgQAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,7146,2026-04-24,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB2SQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10549,2026-03-03,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBEEQA3,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,11649,2026-06-17,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBBKQA3,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,12530,2026-04-09,true,Mia Kelly,true,Hannah Smith Residence
006gK00000Mlg07QAB,Hannah Smith Residence - 13.2kW Rooftop Solar,Needs Analysis,14080,2026-07-18,false,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB28QAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10686,2026-01-22,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBBeQAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,12432,2026-05-17,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBV1QAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Qualification,12288,2026-07-08,false,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBByQAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,12334,2026-06-24,true,Mia Kelly,true,Hannah Smith Residence
