Id,Name,Phone,BillingStreet,BillingCity,BillingState,BillingPostalCode,Service_Region__c,OwnerId,CreatedDate,LastModifiedDate,RecordState,MasterRecordId
001gK00001Luv7dQAB,Oliver J. Murphy Residence,0410681034,67 Railway Pde,Penrith,New South Wales,2750,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:37:02.000+0000,ABSORBED,001gK00001Luv6zQAB
001gK00001Luv8HQAR,Oliver J. Murphy Residence,0410997794,67 Railway Pde,Chatswood,New South Wales,2067,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:37:02.000+0000,ABSORBED,001gK00001Luv6zQAB
001gK00001Luv6zQAB,Oliver J. Murphy Residence,0410364274,67 Railway Pde,Campbelltown,New South Wales,2560,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:37:03.000+0000,SURVIVOR,
001gK00001Luv4ZQAR,Oliver Murphy Residence,(02) 5334 2426,67 Railway Pde,Campbelltown,New South Wales,2560,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:38.000+0000,ABSORBED,001gK00001Luv3vQAB
001gK00001Luv5DQAR,Oliver Murphy Residence,(02) 6494 3666,67 Railway Pde,Penrith,New South Wales,2750,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:38.000+0000,ABSORBED,001gK00001Luv3vQAB
001gK00001Luv5rQAB,Oliver Murphy Residence,(02) 7654 4906,67 Railway Pde,Chatswood,New South Wales,2067,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:38.000+0000,ABSORBED,001gK00001Luv3vQAB
001gK00001Luv3vQAB,Oliver Murphy Residence,(02) 4174 1186,67 Railway Pde,Chatswood,New South Wales,2067,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:38.000+0000,SURVIVOR,
001gK00001Luv6eQAB,Olivia Campbell,(02) 4725 1775,56 Sunset Road,Hornsby,New South Wales,2077,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:14.000+0000,ABSORBED,001gK00001Luv4sQAB
001gK00001Luv7IQAR,Olivia Campbell,(02) 5885 3015,56 Sunset Road,Hurstville,New South Wales,2220,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:14.000+0000,ABSORBED,001gK00001Luv4sQAB
001gK00001Luv7wQAB,Olivia Campbell,(02) 7045 4255,56 Sunset Road,Liverpool,New South Wales,2170,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:14.000+0000,ABSORBED,001gK00001Luv4sQAB
001gK00001Luv8aQAB,Olivia Campbell,(02) 4725 1775,56 Sunset Road,Hornsby,New South Wales,2077,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:14.000+0000,ABSORBED,001gK00001Luv4sQAB
001gK00001Luv4EQAR,Olivia Campbell Residence,(02) 4725 1775,56 Sunset Rd,Hornsby,New South Wales,2077,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:52.000+0000,ABSORBED,001gK00001Luv4sQAB
001gK00001Luv5WQAR,Olivia Campbell Residence,(02) 7045 4255,56 Sunset Rd,Liverpool,New South Wales,2170,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:52.000+0000,ABSORBED,001gK00001Luv4sQAB
001gK00001Luv6AQAR,Olivia Campbell Residence,(02) 8205 5495,56 Sunset Rd,Hornsby,New South Wales,2077,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:14.000+0000,ABSORBED,001gK00001Luv4sQAB
001gK00001Luv4sQAB,Olivia Campbell Residence,(02) 5885 3015,56 Sunset Rd,Hurstville,New South Wales,2220,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:15.000+0000,SURVIVOR,
001gK00001Luv4nQAB,Robert Chen Residence,(02) 5740 2860,1 Sunset Rd,Parramatta,New South Wales,2150,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:49.000+0000,ABSORBED,001gK00001Luv49QAB
001gK00001Luv5RQAR,Robert Chen Residence,(02) 6900 4100,1 Sunset Rd,Castle Hill,New South Wales,2154,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:49.000+0000,ABSORBED,001gK00001Luv49QAB
001gK00001Luv65QAB,Robert Chen Residence,(02) 8060 5340,1 Sunset Rd,Ryde,New South Wales,2112,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:49.000+0000,ABSORBED,001gK00001Luv49QAB
001gK00001Luv6ZQAR,Robert Chen Residence,0245801620,1 Sunset Rd,Ryde,New South Wales,2112,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:49.000+0000,ABSORBED,001gK00001Luv49QAB
001gK00001Luv7DQAR,Robert Chen Residence,0257402860,1 Sunset Rd,Parramatta,New South Wales,2150,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:49.000+0000,ABSORBED,001gK00001Luv49QAB
001gK00001Luv7rQAB,Robert Chen Residence,0269004100,1 Sunset Rd,Castle Hill,New South Wales,2154,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:49.000+0000,ABSORBED,001gK00001Luv49QAB
001gK00001Luv8VQAR,Robert Chen Residence,0245801620,1 Sunset Rd,Ryde,New South Wales,2112,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:49.000+0000,ABSORBED,001gK00001Luv49QAB
001gK00001Luv49QAB,Robert Chen Residence,(02) 4580 1620,1 Sunset Rd,Ryde,New South Wales,2112,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:50.000+0000,SURVIVOR,
001gK00001Luv6iQAB,Ruby Harris,(02) 4841 1899,100 Kurrajong Dr,Hurstville,New South Wales,2220,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:00.000+0000,ABSORBED,001gK00001Luv4wQAB
001gK00001Luv7MQAR,Ruby Harris,(02) 6001 3139,100 Kurrajong Dr,Liverpool,New South Wales,2170,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:00.000+0000,ABSORBED,001gK00001Luv4wQAB
001gK00001Luv80QAB,Ruby Harris,(02) 7161 4379,100 Kurrajong Dr,Hornsby,New South Wales,2077,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:00.000+0000,ABSORBED,001gK00001Luv4wQAB
001gK00001Luv8eQAB,Ruby Harris,(02) 4841 1899,100 Kurrajong Dr,Hurstville,New South Wales,2220,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:59.000+0000,ABSORBED,001gK00001Luv4wQAB
001gK00001Luv4IQAR,Ruby Harris Residence,(02) 4841 1899,100 Kurrajong Dr,Hurstville,New South Wales,2220,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:59.000+0000,ABSORBED,001gK00001Luv4wQAB
001gK00001Luv5aQAB,Ruby Harris Residence,(02) 7161 4379,100 Kurrajong Dr,Hornsby,New South Wales,2077,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:59.000+0000,ABSORBED,001gK00001Luv4wQAB
001gK00001Luv6EQAR,Ruby Harris Residence,(02) 8321 5619,100 Kurrajong Dr,Hurstville,New South Wales,2220,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:59.000+0000,ABSORBED,001gK00001Luv4wQAB
001gK00001Luv4wQAB,Ruby Harris Residence,(02) 6001 3139,100 Kurrajong Dr,Liverpool,New South Wales,2170,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:01.000+0000,SURVIVOR,
001gK00001Luv7VQAR,Ryan J. Singh Residence,0410617682,199 Mill Lane,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:16.000+0000,ABSORBED,001gK00001Luv6rQAB
001gK00001Luv89QAB,Ryan J. Singh Residence,0410934442,199 Mill Lane,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:16.000+0000,ABSORBED,001gK00001Luv6rQAB
001gK00001Luv6rQAB,Ryan J. Singh Residence,0410300922,199 Mill Lane,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:16.000+0000,SURVIVOR,
001gK00001Luv4RQAR,Ryan Singh Residence,(02) 5102 2178,199 Mill Lane,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:07.000+0000,ABSORBED,001gK00001Luv55QAB
001gK00001Luv5jQAB,Ryan Singh Residence,(02) 7422 4658,199 Mill Lane,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:07.000+0000,ABSORBED,001gK00001Luv55QAB
001gK00001Luv55QAB,Ryan Singh Residence,(02) 6262 3418,199 Mill Lane,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:08.000+0000,SURVIVOR,
001gK00001Luv6UQAR,SIENNA LEWIS RESIDENCE,,166 SUNSET RD,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:44.000+0000,ABSORBED,001gK00001Luv4iQAB
001gK00001Luv78QAB,SIENNA LEWIS RESIDENCE,,166 SUNSET RD,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:45.000+0000,ABSORBED,001gK00001Luv4iQAB
001gK00001Luv7mQAB,SIENNA LEWIS RESIDENCE,,166 SUNSET RD,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:45.000+0000,ABSORBED,001gK00001Luv4iQAB
001gK00001Luv8QQAR,SIENNA LEWIS RESIDENCE,,166 SUNSET RD,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:45.000+0000,ABSORBED,001gK00001Luv4iQAB
001gK00001Luv6YQAR,SOPHIE WILSON RESIDENCE,,210 KURRAJONG DR,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:47.000+0000,ABSORBED,001gK00001Luv48QAB
001gK00001Luv7CQAR,SOPHIE WILSON RESIDENCE,,210 KURRAJONG DR,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:48.000+0000,ABSORBED,001gK00001Luv48QAB
001gK00001Luv7qQAB,SOPHIE WILSON RESIDENCE,,210 KURRAJONG DR,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:48.000+0000,ABSORBED,001gK00001Luv48QAB
001gK00001Luv8UQAR,SOPHIE WILSON RESIDENCE,,210 KURRAJONG DR,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:48.000+0000,ABSORBED,001gK00001Luv48QAB
001gK00001Jx11eQAB,Sample Account for Entitlements,,,,,,,005gK00006sTIwDQAW,2026-08-11T16:21:37.000+0000,2026-08-20T21:10:26.000+0000,SURVIVOR,
001gK00001Luv3rQAB,Samuel Fitzgerald Residence,(02) 4058 1062,23 Beach Rd,Penrith,New South Wales,2750,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:12.000+0000,ABSORBED,001gK00001Luv4VQAR
001gK00001Luv59QAB,Samuel Fitzgerald Residence,(02) 6378 3542,23 Beach Rd,Campbelltown,New South Wales,2560,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:11.000+0000,ABSORBED,001gK00001Luv4VQAR
001gK00001Luv5nQAB,Samuel Fitzgerald Residence,(02) 7538 4782,23 Beach Rd,Penrith,New South Wales,2750,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:11.000+0000,ABSORBED,001gK00001Luv4VQAR
001gK00001Luv4VQAR,Samuel Fitzgerald Residence,(02) 5218 2302,23 Beach Rd,Chatswood,New South Wales,2067,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:13.000+0000,SURVIVOR,
001gK00001Luv6HQAR,Samuel J. Fitzgerald Residence,0410015838,23 Beach Rd,Penrith,New South Wales,2750,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:37:02.000+0000,ABSORBED,001gK00001Luv6vQAB
001gK00001Luv7ZQAR,Samuel J. Fitzgerald Residence,0410649358,23 Beach Rd,Campbelltown,New South Wales,2560,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:37:02.000+0000,ABSORBED,001gK00001Luv6vQAB
001gK00001Luv8DQAR,Samuel J. Fitzgerald Residence,0410966118,23 Beach Rd,Penrith,New South Wales,2750,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:37:02.000+0000,ABSORBED,001gK00001Luv6vQAB
001gK00001Luv6vQAB,Samuel J. Fitzgerald Residence,0410332598,23 Beach Rd,Chatswood,New South Wales,2067,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:37:02.000+0000,SURVIVOR,
001gK00001Luv6qQAB,Sarah Barnes,(02) 5073 2147,188 Beach Road,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:07.000+0000,ABSORBED,001gK00001Luv5iQAB
001gK00001Luv7UQAR,Sarah Barnes,(02) 6233 3387,188 Beach Road,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:07.000+0000,ABSORBED,001gK00001Luv5iQAB
001gK00001Luv88QAB,Sarah Barnes,(02) 7393 4627,188 Beach Road,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:07.000+0000,ABSORBED,001gK00001Luv5iQAB
001gK00001Luv4QQAR,Sarah Barnes Residence,(02) 5073 2147,188 Beach Rd,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:06.000+0000,ABSORBED,001gK00001Luv5iQAB
001gK00001Luv54QAB,Sarah Barnes Residence,(02) 6233 3387,188 Beach Rd,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:06.000+0000,ABSORBED,001gK00001Luv5iQAB
001gK00001Luv5iQAB,Sarah Barnes Residence,(02) 7393 4627,188 Beach Rd,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:31:07.000+0000,SURVIVOR,
001gK00001Luv44QAB,Sienna Lewis Residence,(02) 4435 1465,166 Sunset Rd,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:44.000+0000,ABSORBED,001gK00001Luv4iQAB
001gK00001Luv5MQAR,Sienna Lewis Residence,(02) 6755 3945,166 Sunset Rd,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:44.000+0000,ABSORBED,001gK00001Luv4iQAB
001gK00001Luv60QAB,Sienna Lewis Residence,(02) 7915 5185,166 Sunset Rd,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:44.000+0000,ABSORBED,001gK00001Luv4iQAB
001gK00001Luv4iQAB,Sienna Lewis Residence,(02) 5595 2705,166 Sunset Rd,Charlestown,New South Wales,2290,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:45.000+0000,SURVIVOR,
001gK00001Luv4mQAB,Sophie Wilson Residence,(02) 5711 2829,210 Kurrajong Dr,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:47.000+0000,ABSORBED,001gK00001Luv48QAB
001gK00001Luv5QQAR,Sophie Wilson Residence,(02) 6871 4069,210 Kurrajong Dr,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:47.000+0000,ABSORBED,001gK00001Luv48QAB
001gK00001Luv64QAB,Sophie Wilson Residence,(02) 8031 5309,210 Kurrajong Dr,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:47.000+0000,ABSORBED,001gK00001Luv48QAB
001gK00001Luv48QAB,Sophie Wilson Residence,(02) 4551 1589,210 Kurrajong Dr,Wollongong,New South Wales,2500,Wollongong,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:49.000+0000,SURVIVOR,
001gK00001Luv4XQAR,Thomas Hughes Residence,(02) 5276 2364,45 Kurrajong Dr,Ryde,New South Wales,2112,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:35.000+0000,ABSORBED,001gK00001Luv3tQAB
001gK00001Luv5BQAR,Thomas Hughes Residence,(02) 6436 3604,45 Kurrajong Dr,Parramatta,New South Wales,2150,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:35.000+0000,ABSORBED,001gK00001Luv3tQAB
001gK00001Luv5pQAB,Thomas Hughes Residence,(02) 7596 4844,45 Kurrajong Dr,Castle Hill,New South Wales,2154,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:36.000+0000,ABSORBED,001gK00001Luv3tQAB
001gK00001Luv6JQAR,Thomas Hughes Residence,0241161124,45 Kurrajong Dr,Castle Hill,New South Wales,2154,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:36.000+0000,ABSORBED,001gK00001Luv3tQAB
001gK00001Luv6xQAB,Thomas Hughes Residence,0252762364,45 Kurrajong Dr,Ryde,New South Wales,2112,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:36.000+0000,ABSORBED,001gK00001Luv3tQAB
001gK00001Luv7bQAB,Thomas Hughes Residence,0264363604,45 Kurrajong Dr,Parramatta,New South Wales,2150,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:36.000+0000,ABSORBED,001gK00001Luv3tQAB
001gK00001Luv8FQAR,Thomas Hughes Residence,0241161124,45 Kurrajong Dr,Castle Hill,New South Wales,2154,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:36.000+0000,ABSORBED,001gK00001Luv3tQAB
001gK00001Luv3tQAB,Thomas Hughes Residence,(02) 4116 1124,45 Kurrajong Dr,Castle Hill,New South Wales,2154,Sydney,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:36.000+0000,SURVIVOR,
001gK00001Luv77QAB,William J. Kowalski Residence,0410427626,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:15.000+0000,ABSORBED,001gK00001Luv6TQAR
001gK00001Luv7lQAB,William J. Kowalski Residence,0410744386,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:15.000+0000,ABSORBED,001gK00001Luv6TQAR
001gK00001Luv8PQAR,William J. Kowalski Residence,0411061146,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:15.000+0000,ABSORBED,001gK00001Luv6TQAR
001gK00001Luv6TQAR,William J. Kowalski Residence,0410110866,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:31:15.000+0000,SURVIVOR,
001gK00001Luv4hQAB,William Kowalski Residence,(02) 5566 2674,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:43.000+0000,ABSORBED,001gK00001Luv43QAB
001gK00001Luv5LQAR,William Kowalski Residence,(02) 6726 3914,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:43.000+0000,ABSORBED,001gK00001Luv43QAB
001gK00001Luv5zQAB,William Kowalski Residence,(02) 7886 5154,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:44.000+0000,ABSORBED,001gK00001Luv43QAB
001gK00001Luv43QAB,William Kowalski Residence,(02) 4406 1434,155 Kurrajong Dr,Maitland,New South Wales,2320,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:44.000+0000,SURVIVOR,
001gK00001Luv6QQAR,ZOE FOSTER RESIDENCE,,122 RAILWAY PDE,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:42.000+0000,ABSORBED,001gK00001Luv40QAB
001gK00001Luv74QAB,ZOE FOSTER RESIDENCE,,122 RAILWAY PDE,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:42.000+0000,ABSORBED,001gK00001Luv40QAB
001gK00001Luv7iQAB,ZOE FOSTER RESIDENCE,,122 RAILWAY PDE,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:42.000+0000,ABSORBED,001gK00001Luv40QAB
001gK00001Luv8MQAR,ZOE FOSTER RESIDENCE,,122 RAILWAY PDE,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:04.000+0000,2026-08-24T15:30:42.000+0000,ABSORBED,001gK00001Luv40QAB
001gK00001Luv4eQAB,Zoe Foster Residence,(02) 5479 2581,122 Railway Pde,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:41.000+0000,ABSORBED,001gK00001Luv40QAB
001gK00001Luv5IQAR,Zoe Foster Residence,(02) 6639 3821,122 Railway Pde,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:41.000+0000,ABSORBED,001gK00001Luv40QAB
001gK00001Luv5wQAB,Zoe Foster Residence,(02) 7799 5061,122 Railway Pde,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:42.000+0000,ABSORBED,001gK00001Luv40QAB
001gK00001Luv40QAB,Zoe Foster Residence,(02) 4319 1341,122 Railway Pde,Warners Bay,New South Wales,2282,Newcastle,005gK00006sTIwDQAW,2026-08-17T07:54:00.000+0000,2026-08-24T15:30:42.000+0000,SURVIVOR,
